Region,Year,Education,Employment,Parliamentary Representation,Poverty,Legal Protection Index,Son Bias,Maternal Mortality,Attitudes Towards Violence,Child Marriage,Access Water Sanitation,Access Electricity,Cell Phone Use,Financial Inclusion
Northern Africa,2020,0.8978333784617174,22.992489481704066,15.989722344457912,3.793333333333334,0.45659722222222215,104.98333333333333,90.91239666666667,11.12261555432125,13.845714285714285,85.13215470113204,88.11666666666667,117.24785702499999,0.30077919488151866
Northern Africa,2021,0.8987041278587972,23.062935883022174,17.428280534556446,3.8,0.45659722222222215,104.96666666666665,90.91239666666667,11.166233770217218,13.8,85.26504903415918,88.61666666666667,124.73291816,0.3061975985765457
Northern Africa,2022,0.8995748772558767,22.58870106761901,15.741466604003994,3.8,0.4774305555555555,104.95,90.91239666666667,11.10507697131153,13.8,85.36698250905029,88.86666666666667,124.613986935,0.3061975985765457
Northern Africa,2023,0.8995748772558767,23.182247567765483,11.243144246674015,3.8,0.4774305555555555,104.95,90.91239666666667,11.10507697131153,13.8,85.36698250905029,88.86666666666667,124.613986935,0.3061975985765457
Northern Africa,2024,0.8995748772558767,23.182247567765483,13.880506862347836,3.8,0.4774305555555555,104.93333333333334,90.91239666666667,11.10507697131153,13.8,85.36698250905029,88.86666666666667,124.613986935,0.3061975985765457
Northern Europe,1995,0.9966328995018167,66.92545195987422,23.258099019922405,0.8300000000000001,0.75,105.60999999999999,12.840875,1.343499174724444,0.2,96.48630297732664,100.0,11.0413692392,0.9535578608512878
Northern Europe,1996,0.9972427929310402,67.43657116846502,23.258099019922405,0.8300000000000001,0.759375,105.67999999999999,12.840875,1.343499174724444,0.2,96.48630297732664,100.0,15.672458835399999,0.9535578608512878
Northern Europe,1997,0.9978526863602639,67.59886276582952,23.258099019922405,0.8300000000000001,0.76875,105.64000000000001,12.840875,1.343499174724444,0.2,96.48630297732664,100.0,21.5420891576,0.9535578608512878
Northern Europe,1998,0.9984625797894875,68.31252850720998,23.132699420422583,0.8300000000000001,0.784375,105.66,12.840875,1.343499174724444,0.2,96.48630297732664,100.0,30.5761957429,0.9535578608512878
Northern Europe,1999,0.999072473218711,69.60517234712655,24.072458722938798,0.8300000000000001,0.79375,105.54,12.840875,1.343499174724444,0.2,96.48630297732664,100.0,43.204912486699996,0.9535578608512878
Northern Europe,2000,0.9996823666479345,70.03010310400276,26.389865540100025,0.8300000000000001,0.8,105.59,12.840875,1.343499174724444,0.2,96.48630297732664,99.94,56.531670537000004,0.9535578608512878
Northern Europe,2001,1.0006759506374279,70.52356678160317,26.406587490947896,0.86,0.815625,105.38,12.349236999999999,1.343499174724444,0.2,96.52619377419569,99.94,66.086832153,0.9535578608512878
Northern Europe,2002,1.001669534626921,71.40856882997825,26.416562132920568,0.85,0.815625,105.39000000000001,11.321169999999999,1.343499174724444,0.2,96.59689177233409,99.92,74.324175181,0.9535578608512878
Northern Europe,2003,1.0026631186164143,71.63463343484472,27.179295637297706,0.8800000000000001,0.825,105.37,11.468836999999999,1.343499174724444,0.2,96.65915081656667,99.92,83.280461885,0.9535578608512878
Northern Europe,2004,1.0045318263475265,71.55618522199792,26.9183289899268,0.78,0.846875,105.32000000000001,10.705013,1.343499174724444,0.2,96.71709382270583,99.91,93.05528331400001,0.9535578608512878
Northern Europe,2005,1.005655673785054,72.27647391193068,28.299414861716276,0.6900000000000001,0.865625,105.17,10.134345999999999,1.343499174724444,0.2,96.77667942139013,99.91,103.09962334,0.9535578608512878
Northern Europe,2006,1.010143182912902,73.4958744766082,28.531154038190913,0.53,0.878125,105.16,9.68992,1.343499174724444,0.2,96.8360133267997,99.9,111.396432265,0.9535578608512878
Northern Europe,2007,1.0086603480276863,74.16086295525841,28.94020170221618,0.32999999999999996,0.878125,105.19000000000001,9.37654,1.411086125275292,0.2,96.89493707718634,99.91,116.39905621,0.9535578608512878
Northern Europe,2008,1.0097245566581603,74.3331197065747,29.45095862126044,0.45999999999999996,0.878125,105.3,8.820616,1.47867307582614,0.2,96.95370936047169,99.91,119.04504337,0.9535578608512878
Northern Europe,2009,1.0155414609828504,72.6212668390932,28.95296090077057,0.65,0.90625,105.24000000000001,8.618492999999999,1.5462600263769877,0.2,97.01505996958763,99.95,120.70059754000002,0.9535578608512878
Northern Europe,2010,1.0130998088361107,71.53975802494634,30.667020401751408,0.5700000000000001,0.928125,105.24000000000001,8.431104000000001,1.6138469769278359,0.2,97.07566600709926,99.95,122.67737603,0.9535578608512878
Northern Europe,2011,1.015639907402475,72.09511343214965,30.443816357942968,0.42000000000000004,0.940625,105.19000000000001,8.214116,1.6814339274786836,0.2,97.13750399800419,99.95,127.53144196999999,0.9535578608512878
Northern Europe,2012,1.018177987788746,72.71569045300127,30.868202788554633,0.39,0.940625,105.27000000000001,7.857372,1.6814339274786836,0.2,97.20142303306132,100.0,132.65800889,0.9552708526452383
Northern Europe,2013,1.019151926056588,73.09706120191713,31.546504677380874,0.49000000000000005,0.940625,105.3,7.521852,1.6814339274786836,0.2,97.2649880142423,100.0,125.94047705,0.9569838444391886
Northern Europe,2014,1.0177496102843402,73.8045716866917,31.698352398893128,0.44000000000000006,0.953125,105.55999999999999,7.475193,1.6814339274786836,0.2,97.32813261965954,100.0,124.96622089,0.9586968362331391
Northern Europe,2015,1.0249550608109772,74.64791834301991,30.959971666982078,0.37,0.953125,105.84,7.479000999999999,1.6814339274786836,0.2,97.40744742266205,100.0,125.66164490000001,0.9600973228613535
Northern Europe,2016,1.026278079560558,75.42496070185194,31.522193391521377,0.36,0.953125,105.9,7.220021,1.6814339274786836,0.2,97.48184413859424,100.0,125.43101979000001,0.9614978094895681
Northern Europe,2017,1.0283000050085618,76.36313947112113,32.625858861079315,0.32,0.965625,105.9,7.129354999999999,1.6814339274786836,0.2,97.55613549502985,100.0,124.72101484,0.9628982961177825
Northern Europe,2018,1.0303986457495817,77.03706848820515,31.934206501945887,0.32999999999999996,0.975,105.92999999999999,7.323964000000001,1.6814339274786836,0.2,97.60074260344713,100.0,120.82143885,0.9686857163906097
Northern Europe,2019,1.0293024513553295,77.60044351678019,33.93421032186536,0.27,0.975,105.87,7.162662,1.6814339274786836,0.2,97.63693791380857,100.0,121.40343492,0.9744731366634369
Northern Europe,2020,1.0268004035172122,76.68052572277458,34.902413277339924,0.24,0.975,105.83,6.88108,1.6814339274786836,0.2,97.6726710138428,100.0,120.66624449000001,0.980260556936264
Northern Europe,2021,1.0270202727883497,77.06691672632392,35.89550446780116,0.22999999999999998,0.975,105.78,6.88108,1.6814339274786836,0.2,97.70698473836617,100.0,123.15532166999999,0.9860479772090912
Northern Europe,2022,1.0270202727883497,78.83276064247835,36.362277048017596,0.22999999999999998,0.975,105.77000000000001,6.88108,1.6814339274786836,0.2,97.7410605966506,100.0,125.88580039000001,0.9860479772090912
Northern Europe,2023,1.0270202727883497,79.01731626669279,37.32279132037358,0.22999999999999998,0.975,105.75,6.88108,1.6814339274786836,0.2,97.7410605966506,100.0,125.88580039000001,0.9860479772090912
Northern Europe,2024,1.0270202727883497,79.24574782520888,38.02599290211289,0.22999999999999998,0.975,105.71,6.88108,1.6814339274786836,0.2,97.7410605966506,100.0,125.88580039000001,0.9860479772090912
Polynesia,1995,0.9874956154408284,50.26250206107833,3.924646781789639,2.966666666666667,0.46875,107.60000000000001,84.32999000000001,,6.433333333333334,89.40087414887427,86.79238942464194,0.10002400566666668,
Polynesia,1996,0.9874956154408284,50.26250206107833,3.924646781789639,2.966666666666667,0.46875,107.60000000000001,84.32999000000001,,6.433333333333334,89.40087414887427,87.30712178548175,0.10047074866666666,
Polynesia,1997,0.987498709365617,50.26250206107833,3.924646781789639,2.966666666666667,0.46875,107.63333333333333,84.32999000000001,,6.433333333333334,89.40087414887427,87.81958821614585,0.18274795433333332,
Polynesia,1998,0.9875018032904057,50.26250206107833,4.138321995464853,2.966666666666667,0.46875,107.7,84.32999000000001,,6.433333333333334,89.40087414887427,88.32933858235675,0.31624819033333335,
Polynesia,1999,0.9875048972151944,50.26250206107833,1.3605442176870748,2.966666666666667,0.46875,107.7,84.32999000000001,,6.433333333333334,89.40087414887427,88.83585662841796,0.4906651576666667,
Polynesia,2000,0.9875079911399829,50.26250206107833,2.7210884353741496,2.966666666666667,0.46875,107.7,84.32999000000001,,6.433333333333334,89.40087414887427,89.39999999999999,0.5113566826666667,
Polynesia,2001,0.9875110850647716,50.26250206107833,2.7210884353741496,2.9,0.46875,107.66666666666667,84.20453,,6.433333333333334,89.49368791682012,89.93333333333334,0.525383662,
Polynesia,2002,0.9875553198817649,50.26250206107833,2.0408163265306123,2.8333333333333335,0.46875,107.63333333333333,80.575795,,6.433333333333334,89.58645031272384,90.3,1.5592673693333332,
Polynesia,2003,0.9875995546987583,50.26250206107833,2.0408163265306123,2.7055555555555557,0.46875,107.60000000000001,78.702335,,6.433333333333334,89.68239589394348,90.86666666666667,5.442911478,
Polynesia,2004,0.9876437895157516,50.26250206107833,2.0408163265306123,2.577777777777778,0.46875,107.60000000000001,78.32864000000001,,6.433333333333334,89.7788462381014,91.36666666666667,9.742586646333333,
Polynesia,2005,0.9876880243327449,50.26250206107833,2.0408163265306123,2.45,0.46875,107.60000000000001,78.49475000000001,,6.433333333333334,90.10965482838078,91.86666666666667,18.039260046666666,
Polynesia,2006,0.9877322591497383,50.26250206107833,3.190241613886934,2.3222222222222224,0.46875,107.60000000000001,78.54121,,6.433333333333334,90.38101262461815,94.8,22.759104536666666,
Polynesia,2007,0.9890388746113521,49.52144491533815,3.151927437641723,2.1944444444444446,0.46875,107.60000000000001,77.87942000000001,,6.433333333333334,90.65049109514734,93.23333333333333,35.50474045333333,
Polynesia,2008,0.9903454900729661,48.78038776959797,3.832199546485261,2.066666666666667,0.46875,107.56666666666666,77.83058,,6.433333333333334,90.91798311537018,95.16666666666667,35.460735403499996,
Polynesia,2009,0.9916521055345799,48.0393306238578,3.7627551020408165,2.0066666666666664,0.46875,107.60000000000001,82.442285,,6.433333333333334,91.1832428817092,95.46666666666665,34.981687767000004,
Polynesia,2010,0.9929587209961938,47.298273478117615,3.7627551020408165,2.041111111111111,0.46875,107.60000000000001,77.402685,,6.433333333333334,91.44630233768943,95.3,37.32122641,
Polynesia,2011,0.9942653364578077,45.851115639172654,2.7210884353741496,2.0755555555555554,0.46875,107.60000000000001,75.56532,,6.433333333333334,91.64585545911633,95.3,39.81525801,
Polynesia,2012,0.9969006214918686,44.403957800227694,4.773242630385488,2.11,0.515625,107.60000000000001,77.51496,,6.433333333333334,91.84154349605592,95.76666666666667,42.83828866333334,
Polynesia,2013,0.9995359065259297,43.68560018158869,4.773242630385488,2.1444444444444444,0.515625,107.60000000000001,75.57602,,6.433333333333334,92.12368970453737,96.56666666666666,44.93120958333333,
Polynesia,2014,1.0021711915599907,42.96724256294968,4.773242630385488,2.172222222222222,0.609375,107.56666666666666,76.96196499999999,,6.433333333333334,92.40340290754311,97.23333333333335,50.47935535,
Polynesia,2015,1.0048064765940516,44.03083100305704,4.263038548752834,2.1999999999999997,0.609375,107.56666666666666,72.20598,,6.433333333333334,92.68077966669692,98.76666666666667,63.044422036666674,
Polynesia,2016,1.0074417616281126,45.09441944316439,4.263038548752834,2.1,0.609375,107.60000000000001,70.82882000000001,,6.433333333333334,92.95587913503225,97.73333333333333,73.06027687,
Polynesia,2017,1.0100770466621738,44.63876653368654,6.837606837606837,2.0,0.609375,107.60000000000001,71.28949,,6.433333333333334,93.22877299032707,97.89999999999999,78.69972251666667,
Polynesia,2018,1.0127123316962348,44.74822015980598,8.11965811965812,1.9000000000000001,0.609375,107.56666666666666,70.997065,,6.433333333333334,93.49969409188184,99.26666666666667,76.19041761666666,
Polynesia,2019,1.0153476167302957,45.763511955912094,8.024691358024691,1.8,0.609375,107.53333333333335,95.87630999999999,,6.433333333333334,93.76272891823895,99.10000000000001,60.32048504,
Polynesia,2020,1.0153476167302957,46.778803752018206,7.885802469135803,1.7,0.609375,107.53333333333335,92.35835,,6.433333333333334,94.0196598659541,99.76666666666667,57.43896919666667,
Polynesia,2021,1.0153476167302957,47.79409554812432,7.885802469135803,1.5999999999999999,0.609375,107.53333333333335,92.35835,,6.433333333333334,94.26367308783718,99.33333333333333,57.515451293333335,
Polynesia,2022,1.0153476167302957,46.37426557731434,5.932280319535221,1.5999999999999999,0.609375,107.56666666666666,92.35835,,6.433333333333334,94.49355263913105,99.43333333333334,67.13536244666666,
Polynesia,2023,1.0153476167302957,44.98664686534885,8.785273368606703,1.5999999999999999,0.609375,107.56666666666666,92.35835,,6.433333333333334,94.49355263913105,99.43333333333334,67.13536244666666,
Polynesia,2024,1.0153476167302957,44.98664686534885,8.785273368606703,1.5999999999999999,0.609375,107.56666666666666,92.35835,,6.433333333333334,94.49355263913105,99.43333333333334,67.13536244666666,
South America,1995,0.9651808704047361,54.4500338199961,9.656267248537917,12.181818181818182,0.618923611111111,104.73333333333333,126.52180833333334,4.082005240354179,23.990000000000002,79.86515961339737,86.49707752775066,0.74240790675,0.307687346637249
South America,1996,0.9651808704047361,54.289958040296256,9.656267248537917,12.181818181818182,0.618923611111111,104.73333333333333,126.52180833333334,4.082005240354179,23.906,79.86515961339737,88.18827831258137,1.2624360445833334,0.307687346637249
South America,1997,0.9652201660828833,54.43051900413145,9.656267248537917,12.181818181818182,0.6215277777777778,104.76666666666667,126.52180833333334,4.082005240354179,23.782,79.86515961339737,88.41778674324546,2.3986700009999997,0.307687346637249
South America,1998,0.9652594617610304,54.46056476058237,8.170008279108302,12.181818181818182,0.6319444444444444,104.75,126.52180833333334,4.082005240354179,23.657999999999998,79.86515961339737,89.36545612683108,4.1660142339999995,0.307687346637249
South America,1999,0.9652987574391775,54.497511514123666,7.429979366362969,12.181818181818182,0.6553819444444444,104.73333333333333,126.52180833333334,4.082005240354179,23.625999999999998,79.86515961339737,89.76052552860516,7.447418139916667,0.307687346637249
South America,2000,0.9653380531173247,54.8467056472629,12.796778192116548,12.181818181818182,0.6866319444444445,104.74166666666667,126.52180833333334,4.082005240354179,23.594,79.86515961339737,89.625,11.549154143416667,0.307687346637249
South America,2001,0.9653773487954718,55.66974421421677,11.732243523893098,11.969696969696969,0.6866319444444445,104.73333333333333,124.369175,4.082005240354179,23.725,80.48970396167637,90.125,15.751038110083334,0.307687346637249
South America,2002,0.9675170388559482,55.20194497932345,13.585420427676288,11.957575757575757,0.6918402777777778,104.72500000000001,118.44502666666666,4.082005240354179,23.856,81.10282390004583,89.81666666666666,18.740457426666666,0.307687346637249
South America,2003,0.969637104267829,55.40104276065108,15.027348782428485,10.05909090909091,0.7109375,104.72500000000001,116.6906525,4.082005240354179,23.987000000000002,81.69746364167229,90.53333333333335,23.036187028333334,0.307687346637249
South America,2004,0.9710290190525389,56.970225072965086,15.094015449095153,8.836363636363636,0.7161458333333334,104.71666666666665,111.76867,4.082005240354179,23.944,82.29145672030236,91.21666666666665,30.0336069975,0.307687346637249
South America,2005,0.9710042393410211,57.260972957823746,16.42085244524504,8.563636363636364,0.71875,104.74166666666667,105.5269075,4.082005240354179,23.901,82.92444579936141,91.125,42.435562966666666,0.307687346637249
South America,2006,0.9718224766576213,58.013452132538134,17.685004532807778,6.9363636363636365,0.71875,104.72500000000001,103.45732916666667,4.100939255312051,23.692,83.5635963207187,91.77499999999999,59.44192450166667,0.307687346637249
South America,2007,0.9735891851838856,58.90735767668753,19.168537440987432,6.372727272727272,0.7265625,104.69166666666666,101.4314275,4.0218468448933775,23.478,84.22684767604281,92.96666666666665,74.069582725,0.307687346637249
South America,2008,0.9756845896653575,59.423913663833,19.74210829785899,5.4818181818181815,0.7291666666666666,104.63333333333333,96.683555,3.9427544344747045,23.264,84.88465796362435,93.81666666666666,89.1265312975,0.307687346637249
South America,2009,0.9735019111459384,59.85682612666536,20.245947606274957,5.29090909090909,0.7369791666666666,104.61666666666667,91.8920675,3.863662024056031,23.256999999999998,85.53929246124143,94.10833333333333,97.95602540583333,0.307687346637249
South America,2010,0.9799632757710265,60.0570909196931,21.45561108828132,4.495454545454546,0.75,104.625,88.84437166666667,3.784569613637357,23.424545454545456,86.192644261864,94.8,102.17143189416667,0.307687346637249
South America,2011,0.9861783937157099,60.909435878231534,20.83320066870451,3.9545454545454546,0.7526041666666666,104.65833333333335,86.20700333333333,3.7054772032186847,23.36209090909091,86.84435320766367,95.375,108.9449246375,0.307687346637249
South America,2012,0.9930778833526986,61.516864617796415,20.391439351520397,3.7545454545454544,0.7604166666666666,104.64166666666667,83.3976,3.73533405730442,23.459636363636363,87.49518588164386,95.89166666666667,113.3100681725,0.3483594020207723
South America,2013,0.997652733151798,61.078064100801924,20.391439351520397,3.1818181818181817,0.7682291666666666,104.63333333333333,83.13812916666667,3.8936907267577308,23.46468181818182,88.13635980079714,96.20833333333333,120.35487988,0.38903145740429557
South America,2014,0.9994554811229671,61.128787837406406,21.597399162686003,2.9318181818181817,0.7708333333333334,104.64166666666667,80.17577916666666,4.141273409054054,23.469727272727273,88.77614221781438,96.63333333333333,121.63896774083334,0.42970351278781893
South America,2015,1.003625636826026,60.79824689027484,23.935774242306664,2.977272727272727,0.7760416666666666,104.64999999999999,79.92464166666666,4.398715727670585,23.47477272727273,89.41363226608739,96.95833333333333,114.37591761333333,0.45884718000888824
South America,2016,1.0033780452747036,61.2755052883295,25.551879240353127,3.1363636363636362,0.7864583333333334,104.65833333333335,79.0890075,4.656158046287117,23.471818181818183,90.04156356798386,97.08333333333333,115.3135536425,0.48799084722995756
South America,2017,1.0042842780340056,62.30503349255514,27.111254525670375,2.9545454545454546,0.796875,104.66666666666667,80.02097416666668,4.913600364903648,23.493863636363635,90.65192205645276,97.39166666666667,114.47260079249999,0.5171345144510269
South America,2018,1.0047953439368096,62.53919936039261,25.48855287178513,2.8545454545454545,0.7994791666666666,104.66666666666667,79.93553250000001,5.138715268873394,23.51590909090909,91.22040866924372,97.70833333333333,112.66449481166667,0.5484245255589485
South America,2019,1.004985436048316,62.32447907642409,28.270688536437486,2.7818181818181817,0.8046875,104.63333333333333,80.93343,5.148928131714493,23.537954545454546,91.74641522269694,98.15833333333335,112.0541917525,0.5797145366668701
South America,2020,1.004326593303274,56.83861885810524,28.981857570765538,3.5,0.8098958333333334,104.61666666666667,88.28203416666666,5.159140994555592,23.56,92.2545412325152,98.5,112.59699149666666,0.6110045477747917
South America,2021,1.0048936258933858,60.24172884656206,28.568920938867823,2.9318181818181817,0.8229166666666666,104.60000000000001,88.28203416666666,5.1693538573966915,23.56,92.68769409548379,98.78333333333335,117.26395975000001,0.6422945588827134
South America,2022,1.002967128255044,62.02290120723242,28.985857449741626,2.5545454545454547,0.8255208333333334,104.575,88.28203416666666,5.179566720237791,23.56,93.06680505992642,99.00833333333333,118.91044845833333,0.6422945588827134
South America,2023,1.002967128255044,62.50137771655891,29.900656808113258,2.5545454545454547,0.8255208333333334,104.575,88.28203416666666,5.179566720237791,23.56,93.06680505992642,99.00833333333333,118.91044845833333,0.6422945588827134
South America,2024,1.002967128255044,62.68879048966954,31.248777070224254,2.5545454545454547,0.8255208333333334,104.56666666666666,88.28203416666666,5.179566720237791,23.56,93.06680505992642,99.00833333333333,118.91044845833333,0.6422945588827134
Southeast Asia,1995,0.8426141712371306,64.24235022781376,10.586787876887994,20.7625,0.48674242424242425,106.57272727272726,270.4137754545455,9.305029849711843,18.455555555555556,64.45477590439612,63.496647061434665,2.817158511,0.3919217636187871
Southeast Asia,1996,0.8429667252785363,64.37587562761951,10.586787876887994,20.7625,0.5037878787878788,106.60909090909091,270.4137754545455,9.305029849711843,18.455555555555556,64.45477590439612,64.66842333706941,3.6922434987272723,0.3919217636187871
Southeast Asia,1997,0.8449158495563107,63.71781813480154,10.586787876887994,20.7625,0.5066287878787878,106.6,270.4137754545455,9.305029849711843,18.455555555555556,64.45477590439612,65.74429906671698,5.003379299272727,0.3919217636187871
Southeast Asia,1998,0.8468649738340851,64.06588806593881,10.549217566484936,20.7625,0.5208333333333333,106.60909090909091,270.4137754545455,9.305029849711843,18.326666666666668,64.45477590439612,66.76018164894798,5.719015756272727,0.3919217636187871
Southeast Asia,1999,0.8488140981118595,64.85899752561356,12.065326410488915,20.7625,0.5321969696969696,106.63636363636364,270.4137754545455,9.305029849711843,18.184444444444445,64.45477590439612,66.50017552241341,7.889498682818182,0.3919217636187871
Southeast Asia,2000,0.850763222389634,64.79890579234036,10.939344217341333,20.7625,0.5407196969696969,106.65454545454546,270.4137754545455,9.305029849711843,18.04222222222222,64.45477590439612,68.07272727272726,12.535415114818182,0.3919217636187871
Southeast Asia,2001,0.8519117405217863,65.2251650763539,12.688159892061877,20.125,0.5407196969696969,106.74545454545455,258.20154181818185,9.305029849711843,17.866666666666667,65.362632311197,69.39090909090909,16.56252101818182,0.3919217636187871
Southeast Asia,2002,0.8530602586539388,64.97856013766251,14.150118267601856,18.3125,0.5520833333333333,106.5,241.47950727272726,9.305029849711843,17.691111111111113,66.36782136265921,70.31818181818181,20.098528123636363,0.3919217636187871
Southeast Asia,2003,0.8542087767860912,64.95455413159057,14.53430290707682,17.4275,0.5577651515151515,106.17272727272729,230.32647727272726,9.305029849711843,17.51111111111111,67.4998422494807,71.38181818181819,23.639919684636364,0.3919217636187871
Southeast Asia,2004,0.8553572949182435,65.20767634046246,15.224794041218816,16.725833333333334,0.5691287878787878,106.53636363636365,225.32256090909092,9.305029849711843,17.387777777777778,68.62645636994112,72.98181818181818,29.09382843327273,0.3919217636187871
Southeast Asia,2005,0.855060076323504,65.70063363128618,14.96786450448014,15.955416666666666,0.574810606060606,106.38181818181819,211.24809727272725,9.305029849711843,17.264444444444443,69.74498050874969,73.7,34.67206448218182,0.3919217636187871
Southeast Asia,2006,0.8556939295396511,66.2155799809078,15.114621853780934,16.235,0.574810606060606,106.74545454545455,201.2718381818182,9.305029849711843,17.129444444444445,70.84087108747424,75.84545454545454,41.40313622736364,0.3919217636187871
Southeast Asia,2007,0.8523797980477568,66.86357287266564,15.938038434597631,14.96875,0.5861742424242423,106.91818181818181,186.6323290909091,9.184323653251372,16.994444444444447,71.97217417630965,74.5909090909091,54.32319438572727,0.3919217636187871
Southeast Asia,2008,0.8578394096518589,66.2896344288022,17.491851475854183,13.977857142857143,0.606060606060606,106.96363636363635,178.38768272727273,8.991685836113964,16.809444444444445,73.1046527812864,77.24545454545455,65.96333213509091,0.3919217636187871
Southeast Asia,2009,0.8588508493758262,66.03603940939746,17.521071607284,12.305714285714284,0.6089015151515151,106.84545454545454,166.0953409090909,8.799048018976558,16.637777777777778,74.25619901533588,78.49090909090908,76.38570034863636,0.3919217636187871
Southeast Asia,2010,0.862247815774326,66.27351340596748,18.404578781938117,10.916904761904762,0.6117424242424242,106.9090909090909,156.70462727272727,8.60641020183915,16.46611111111111,75.40779399766521,78.58181818181818,85.69479813163638,0.3919217636187871
Southeast Asia,2011,0.8641635738620319,67.12849461463793,18.47389605849336,9.940595238095238,0.6287878787878788,107.0,151.6421,8.41377238470174,16.33203703703704,76.55872969024249,81.27272727272727,97.88709426845456,0.3919217636187871
Southeast Asia,2012,0.8662468510771899,65.6443989275619,18.54177714890281,9.083035714285714,0.6287878787878788,107.05454545454545,142.96734636363638,8.221134567564334,16.19796296296296,77.70890181776466,82.71818181818182,104.46728602645453,0.41289991443907775
Southeast Asia,2013,0.8680253838725775,67.25494586545311,19.448314187506025,8.219642857142857,0.6553030303030303,107.2090909090909,136.0560890909091,8.413074295796019,16.159444444444446,78.85797755892993,84.30909090909091,107.61871769545455,0.43387806525936834
Southeast Asia,2014,0.8715508026246878,67.50296473338152,20.01743572492832,7.4375,0.6666666666666666,107.07272727272726,127.59661,8.743540969566938,16.144814814814815,80.00615831916352,85.2909090909091,118.37721280454547,0.4548562160796589
Southeast Asia,2015,0.8705877675829121,67.23683451785072,19.12379426853152,7.0,0.6666666666666666,107.13636363636364,123.69407454545454,9.074007643337858,16.119074074074074,81.15336918988599,87.78181818181818,118.52047163727273,0.4694572758895379
Southeast Asia,2016,0.8752448529286418,68.19539103414913,19.39536822771337,6.375,0.6666666666666666,107.0909090909091,118.4094509090909,9.404474317108777,16.093333333333334,82.30775178926534,88.95454545454545,124.89604281999999,0.48405833569941703
Southeast Asia,2017,0.8778054537712141,67.00933760305917,20.10656906977399,5.76875,0.6723484848484849,107.1,117.79864727272728,9.734940990879696,16.141666666666666,83.44947625126076,93.0,124.33297004727274,0.498659395509296
Southeast Asia,2018,0.8813941057116806,66.83487988061894,19.47252161644566,5.3875,0.6723484848484849,107.33636363636364,114.0840909090909,10.065407664650616,16.00611111111111,84.59821331036147,92.49090909090908,125.58306725727272,0.518696495393912
Southeast Asia,2019,0.8870763005883412,65.70562509373305,19.937215357776903,5.24375,0.678030303030303,107.0,108.63974727272726,9.980679976962234,15.870555555555557,85.6962284673917,94.07272727272726,135.05615046,0.5387335952785279
Southeast Asia,2020,0.8885675935565135,64.77654456892016,21.285213426313774,5.125,0.680871212121212,107.01818181818182,102.25031727272727,9.938086323871843,15.735000000000001,86.61188592120864,95.02727272727272,128.33043154272727,0.558770695163144
Southeast Asia,2021,0.889512398953186,64.11423447037937,22.149054471240262,5.10625,0.6837121212121212,107.0,102.25031727272727,9.938086323871843,15.599444444444446,87.51545637246252,95.60909090909091,129.49328610181817,0.5788077950477599
Southeast Asia,2022,0.8876654847426058,66.94759499150312,22.179667719098433,5.0,0.6922348484848485,106.91818181818181,102.25031727272727,9.938086323871843,15.433333333333334,88.26726574671832,96.4,126.28455237454546,0.5839207602871789
Southeast Asia,2023,0.8876654847426058,67.37787466752006,20.7063036953016,4.925,0.6922348484848485,106.88181818181819,102.25031727272727,9.938086323871843,15.433333333333334,88.26726574671832,96.4,126.28455237454546,0.5839207602871789
Southeast Asia,2024,0.8876654847426058,67.44103014466765,20.58814550847241,4.925,0.7035984848484849,106.82727272727271,102.25031727272727,9.938086323871843,15.433333333333334,88.26726574671832,96.4,126.28455237454546,0.5839207602871789
Southern Africa,1995,1.0175975777703914,46.3054398143496,13.036908380373427,44.839999999999996,0.4625,102.64000000000001,387.565826,12.833502195204321,12.1,49.71729465000924,25.67543312072754,0.28686240939999996,0.3593742221593857
Southern Africa,1996,1.0175975777703914,46.3054398143496,13.036908380373427,44.839999999999996,0.46875,102.66,387.565826,12.833502195204321,12.1,49.71729465000924,26.32634712219238,0.5202047494,0.3593742221593857
Southern Africa,1997,1.0175975777703914,46.43041623061645,13.036908380373427,44.839999999999996,0.5270833333333333,102.66,387.565826,12.833502195204321,12.1,49.71729465000924,29.352572097778317,0.9939959622,0.3593742221593857
Southern Africa,1998,1.0175975777703914,46.555392646883305,13.853234910985671,44.839999999999996,0.5333333333333333,102.7,387.565826,12.833502195204321,12.1,49.71729465000924,29.083824081420904,2.0562339522000004,0.3593742221593857
Southern Africa,1999,1.0175975777703914,46.68036906315017,11.385308249263854,44.839999999999996,0.5458333333333333,102.74000000000001,387.565826,12.833502195204321,12.040277777777778,49.71729465000924,31.016167678833,4.0583657676,0.3593742221593857
Southern Africa,2000,1.0175975777703914,46.80534547941703,13.114726716097987,44.839999999999996,0.5583333333333333,102.75999999999999,387.565826,12.833502195204321,11.980555555555556,49.71729465000924,32.019999999999996,7.8939610276,0.3593742221593857
Southern Africa,2001,1.0175975777703914,49.31293796083344,16.909602124848394,44.34888888888889,0.5833333333333333,102.75999999999999,395.383224,12.833502195204321,11.874404761904762,50.61367143902447,31.839999999999996,11.1143612954,0.3593742221593857
Southern Africa,2002,1.0197290736812679,48.91139732273511,16.465673501607426,43.85777777777778,0.5833333333333333,102.82000000000001,402.213304,12.833502195204321,11.768253968253969,51.54119611959165,33.980000000000004,13.7155654858,0.3593742221593857
